PC1,PC2,PC3,Time,Amount,Class
0.7538009371909933,1.953111819583898,-1.0894153106012017,126219.0,25.0,1
-0.5938559073923333,3.5301857711951845,-2.9854148863352696,128471.0,67.9,1
-7.058865561777207,2.308605811163224,-2.15800982853247,128519.0,93.35,1
-0.7123442425431428,-6.42849868247311,-6.639481772073406,128595.0,1.0,1
-1.950906108930134,2.1562359687437485,-0.43845667214468453,128803.0,175.9,1
8.923584198506695,-1.2288653122392625,1.6553693726220873,129095.0,720.8,1
9.156589672396763,-0.732694060930908,0.6251300050795746,129186.0,7.18,1
0.3935898077406055,3.3401519967042175,-3.3057946854297855,129222.0,4.87,1
0.2057696214232596,2.6479095571943327,-1.943233239980499,129308.0,80.9,1
-0.06779872224760375,3.74446410162529,-3.980203962339786,129371.0,0.0,1
0.28139275876428194,2.637487292625985,-1.8385903151031655,129668.0,2.0,1
-3.048875513381395,4.183869980951448,-4.03850385518979,129741.0,1.0,1
-3.6181878260920737,3.6915762048065464,-2.9327233609977528,129764.0,362.55,1
8.983466587402276,-0.4097463524158934,0.5168732683134939,129808.0,276.17,1
8.639218894864976,-0.2656920830155509,0.3449866731449309,131024.0,723.21,1
8.723812842545309,-0.4467246251406386,0.5179538119914926,132086.0,480.72,1
7.194109536803331,-2.3569139648711186,-2.4300905282954233,132688.0,1.0,1
0.7884243421896713,2.4994400199716345,-1.2026622858703198,133184.0,1335.0,1
-0.024488182179400297,3.764267786935898,-4.001051926982994,133731.0,0.0,1
0.6578517657547849,2.356502455230548,-1.216461579512986,133958.0,130.21,1
0.32419236789873196,0.11243773333095874,-3.8953149989313083,134766.0,1.0,1
-0.4003656706883998,-0.3885152482879254,-2.3843011580746225,134769.0,925.31,1
-0.030871763132282126,3.734898646772221,-4.048074821289983,134928.0,0.0,1
0.5532437368035694,2.339574872207916,-1.1229650944056149,135095.0,345.0,1
9.265376876826732,-0.49927232083070905,0.6172740083070599,135102.0,108.51,1
-4.142700377491158,3.0897276082513674,-1.3342202459161816,135314.0,84.28,1
-3.835081317337931,4.458670938798716,-3.238153210074584,137211.0,39.45,1
-3.898061952341127,3.6942853766798303,-1.9012696302047376,138894.0,0.01,1
-5.0284332153720275,3.5638558725768235,-1.4117751100032525,138942.0,727.91,1
9.221714587742023,-0.6598865686745599,-0.22769326027653936,139107.0,22.47,1
-4.18733958144986,4.530099488224356,-3.451449650911969,139117.0,8.3,1
-4.080377206912921,4.696917950295337,-3.485325923117272,139767.0,120.54,1
9.123583712592486,-1.6632696041399022,0.5946971428963927,139816.0,0.69,1
-4.758556687011749,4.173997120846568,-2.0486505771359127,139951.0,723.21,1
7.178582290306759,-0.5414276218323011,-3.128890406218628,140293.0,0.77,1
-4.699888426938742,2.999308671481023,-0.01715861644461869,140308.0,592.9,1
-5.19459185684404,2.4965010334616187,0.77384873918921,141320.0,195.66,1
9.169942825183876,-0.7093783263930764,0.9173050339620403,141565.0,4.49,1
8.2679981787998,-0.03367834734757036,-0.7991924212890293,141925.0,0.76,1
2.949904287147051,1.7231196958881845,-1.8047438150767594,142280.0,324.59,1
-4.6451196457419055,4.081483390874878,-2.337533257010076,142394.0,320.01,1
0.5317906566819879,-0.4006937426613143,-3.1251309508949197,142409.0,2.0,1
-4.563363627915665,3.1236210776468054,-0.6925762143165681,142840.0,144.8,1
9.32702464263021,-0.6768920044725033,0.5599396951043922,142961.0,0.0,1
0.6760915757250441,3.1512164214320952,-2.980239829846366,143354.0,1.0,1
-5.7557053540753795,4.286539701595405,-2.8092346945600113,143434.0,1.0,1
-5.597593742995757,-0.11434096110498237,-1.030735004408277,143438.0,8.9,1
-6.451141380163481,4.03957323279896,-2.193240588501518,143456.0,1.0,1
-6.691324920209684,3.230590949518433,-0.3373274971284346,144808.0,667.55,1
-6.980139695781862,2.4827918289613553,0.7131978039477187,144839.0,0.0,1
-2.645968352394032,4.4459933222899055,-4.190934047851764,146022.0,1.18,1
8.09373705964649,0.4788817587750396,-1.2115030936983395,146026.0,2.22,1
-3.78322660397205,4.5864146843434925,-4.356545461010754,146179.0,0.77,1
-3.234913415537852,3.319635959495044,-1.8369053343157085,146344.0,94.82,1
7.9563108417876345,-6.177321234960599,-4.719321826272238,146998.0,8.0,1
0.7231667183882529,1.9859953372631924,-0.26461434859280075,147501.0,996.27,1
-5.28162022361899,5.544267063515256,-5.370803262766658,148028.0,0.0,1
0.48664940690449043,3.335671791489929,-3.3813339959339537,148053.0,1.59,1
0.48664940690449043,3.335671791489929,-3.3813339959339537,148053.0,1.59,1
1.5146684383349962,2.3551969801814145,-2.315882211814305,148074.0,0.0,1
-4.337827544059671,3.9687988071165075,-2.487608350586216,148468.0,0.76,1
-5.250020955882233,3.8507823726877115,-2.4323235906567655,148476.0,0.76,1
-5.683780042094154,3.375676795185689,-1.337054680235276,148479.0,122.68,1
-0.025158426669936063,3.764188769021641,-3.9986276891688037,149096.0,0.0,1
7.839280696532582,0.43926434503535994,-1.177993487370791,149236.0,1.0,1
-7.17266692685137,5.3254790383401405,-5.501829019329248,149582.0,1.1,1
0.3240330543419283,2.6572119600223525,-1.8570140419321997,149640.0,2.0,1
8.861178437285059,-0.0914039309831991,-0.1847610151025716,149676.0,17.39,1
0.3454182506211527,-1.4863482864949429,-2.7998888221011047,150138.0,50.0,1
0.9089014665455668,-0.25112751641719255,2.7487813155363527,150139.0,237.26,1
8.46585309097701,0.09401512170472293,-0.7132137905137377,150494.0,1.0,1
2.0766200302698694,-1.40383842412199,-1.984570750083637,150949.0,9.29,1
-5.153389618883516,3.0910287189707484,-1.3148616594033806,151029.0,10.7,1
-8.060978344112208,2.333998018916157,-2.30636852412493,151916.0,0.01,1
-8.374352471634257,1.7825007414764142,-1.1759569971408956,151972.0,57.73,1
-8.596421205201839,5.847832735785006,-6.610218943354229,152036.0,1.0,1
-9.214464602092338,5.5280681559624645,-5.87856140211298,152058.0,1.0,1
-9.678197118467288,5.085143888290676,-5.006825965555712,152098.0,1.0,1
-10.141901506690665,4.642221587883812,-4.135065745040743,152165.0,1.0,1
-10.605581785069862,4.199300973704062,-3.2632842811334895,152307.0,1.0,1
9.480920944714711,-0.5650385606856861,0.3409087457310599,152710.0,2.47,1
9.003203473994132,-0.41885291946357606,0.6187432730718349,152802.0,357.95,1
-3.182130060909163,-1.0180245185792498,2.721034037879172,153653.0,247.86,1
1.0157232832069365,2.8515491376827944,-2.242721497325978,153761.0,51.37,1
-0.5483402983187169,3.3253965906820913,-3.234800242423603,153875.0,0.0,1
3.125180867030835,1.3955858045240723,-0.5994336838960779,154181.0,0.76,1
0.47384379848240243,2.625229294102204,-1.2818836574714172,154278.0,1504.93,1
9.232304553615716,-0.9881941865988566,2.0364696959952124,154309.0,1096.99,1
-0.09596890811269532,2.0224484512750442,-0.37303516017383687,154493.0,35.0,1
-4.706499518701447,5.32005540504659,-4.730195007767911,154599.0,6.74,1
-5.861129533869006,5.4583771340260965,-4.949618849701357,154657.0,0.77,1
-6.368453736782152,5.078706047821085,-4.071025154432273,155054.0,0.77,1
-6.8318873393574755,4.63583135705971,-3.199231795095625,155359.0,0.77,1
-4.245218065443462,4.88302988515324,-4.061357417300775,155535.0,3.9,1
8.637825208500805,0.06425494107615481,-0.4545886717434746,155542.0,3.14,1
8.58783363514594,0.06305648460380908,-0.48413956384058654,155548.0,7.06,1
-4.854605056652922,4.5253605467845235,-3.2174862044651285,155554.0,94.82,1
-6.189525522217556,4.841636242597341,-3.9709694016142496,155662.0,0.77,1
-6.86478225469148,4.599383102355014,-3.3037583936445882,155965.0,0.77,1
9.261664560882398,-0.6636037102881513,0.8197065955803613,156685.0,187.11,1
9.434839070677585,-0.5127292801544175,0.2598137264206333,156710.0,7.59,1
0.4737753505074114,3.342425326056796,-3.3020174681400825,157207.0,4.97,1
-0.6632934343001473,3.475517262526709,-3.4900092532889238,157284.0,0.77,1
0.17244365765633596,1.8991366631682198,-0.2198901178890622,158638.0,296.0,1
2.4286615386714896,1.8973104801494602,-1.7241277685019336,159844.0,45.51,1
1.1391447711540597,2.004953231290426,-1.8823267975235483,160034.0,4.9,1
0.7159224614593018,1.6056253433375884,-1.3020985288569877,160243.0,156.0,1
-6.589033813968932,5.9712041408580605,-5.311063913399751,160537.0,4.69,1
-7.726586294531781,6.111340213730945,-5.476818438493101,160665.0,0.77,1
8.975526827212828,-0.3074310781326438,0.22364064856544363,160791.0,1.0,1
-8.211380938240254,5.705857773072989,-4.596960481784842,160870.0,0.77,1
-6.726196101282127,3.6696471995610676,-0.8733572934593521,160895.0,127.14,1
-7.829416258371708,3.7251120774249973,-1.2539128363354821,161154.0,0.38,1
-5.6490667941977115,-0.09897258192297209,-1.0027960536531368,163181.0,39.98,1
5.034426572125643,-15.964091364519568,-6.399095458945828,165132.0,12.31,1
8.888282133665333,-0.8598855996001462,0.7024632612628425,165981.0,0.0,1
2.9834363019378234,1.212617403976954,-0.474092071929451,166028.0,39.9,1
9.397174622893314,-0.6541924172522167,0.9288673092820097,166831.0,634.3,1
9.279701781879641,-0.49581011983576706,0.7024128740554445,166883.0,19.95,1
-0.06560704078789215,-0.6167728588611033,-2.248893804491213,167338.0,349.08,1
-2.4334267474019917,3.3445252534724403,-1.8167598712975812,169142.0,390.0,1
1.2277496186438768,2.699444671619747,-2.023545239369473,169347.0,0.76,1
1.2589954458878205,1.8668773986396339,-0.5081667357865123,169351.0,77.89,1
-3.005225491362845,2.801728142195901,-0.7846547234963881,169966.0,245.0,1
9.15788818884332,-0.36759450217386724,0.42911213772603285,170348.0,42.53,1
9.078283653821014,-1.2315878096245254,1.97849507250704,88967.0,1.54,0
5.501650956310037,-10.004162845150937,2.1853142986391525,80998.0,99.99,0
9.267725342578462,-0.6835788179670699,0.8139768431901868,63469.0,3.59,0
9.72478776097597,-0.7921812780912576,1.1417810526817824,81004.0,1.0,0
9.373740626678753,-1.402022554427194,1.7022164236654524,67480.0,1.0,0
9.527339692087478,-0.6151165078213928,0.2917035604541538,151943.0,3.65,0
9.581324034597031,-0.7878204381713012,0.9931351175785662,41371.0,9.99,0
9.35411732479442,-0.8057829580147697,1.2921672274108835,120983.0,641.8,0
9.547686446645699,-0.6693007743936745,0.4357413095358581,124969.0,10.03,0
9.295116509993237,-1.0432718198419197,1.2072817871453554,43191.0,239.0,0
9.458863519454033,-0.7788263961510158,1.0804650995067842,65443.0,155.7,0
9.485013384449339,-0.8117805859262334,0.8594459100070189,19908.0,10.0,0
8.747223882564182,-4.456973060373281,1.7792079707197557,146447.0,137.91,0
8.910612608633457,-1.5849952040771234,1.852782634610125,131406.0,163.52,0
9.504398139805517,-0.7448160555962344,0.8445354833142271,40536.0,0.89,0
9.64923084120158,-0.7283072232320885,1.1266558382823337,159537.0,2.95,0
9.414937532420076,-0.8907000150553301,1.0164898700662583,99584.0,4.99,0
9.658952524932158,-0.7942519728401917,1.0591728272677372,136487.0,34.0,0
9.644163572556282,-0.7438057260275694,1.0980287365775816,54502.0,40.0,0
7.433448833281496,-7.187528273556497,0.38114377101897934,73678.0,1.0,0
9.476909528577137,-0.6494693358220829,0.9176782175843016,125780.0,63.11,0
9.268345252901277,-1.1460915544449861,1.1339237589061817,81787.0,9.99,0
9.525803229308243,-0.839533158036182,0.8694116241026375,12030.0,17.85,0
9.173786934419452,-0.5973686636536131,0.5652565720524854,58771.0,0.76,0
9.372182630314805,-0.4742338399888626,0.5079377179737046,160847.0,52.7,0
9.553135235449163,-0.8991675877724494,1.2327693682145793,166543.0,1.29,0
9.092788500226645,-0.8330814038570491,1.5813178317521142,54868.0,1514.97,0
9.56435617161909,-0.9599874670625987,1.1637479387849259,162546.0,1.0,0
9.551932493651822,-0.9198891953322469,1.1761725696977867,151765.0,60.55,0
8.9300899195096,-1.234536863046388,1.8855126016051358,158572.0,133.15,0
8.53623286555644,-6.435154727630121,-1.0513067981328643,66535.0,26.9,0
9.551838364263235,-0.7577185135664535,1.0221931027082092,28212.0,0.89,0
9.57388748404421,-0.7660771884569528,1.1816680310644558,163673.0,1.0,0
9.661355545710876,-0.7894004882869234,1.2315692671409701,120083.0,34.0,0
9.522591887521257,-0.7244487888098674,1.1257313790032397,165179.0,115.4,0
9.495247336505363,-0.757635067051976,0.8742411633952226,134813.0,23.84,0
9.503388667768256,-0.7677337465174794,0.9567415819510439,33768.0,87.0,0
9.76227267393082,-0.9109108412788525,0.8851524275450973,56800.0,14.03,0
9.525622672010035,-0.7089415105020889,1.0868812072288556,142025.0,34.9,0
9.40307701173084,-1.0221954474063077,1.0584401615533976,7278.0,40.0,0
9.458235146939424,-1.0326101165535855,1.1483330379613483,99883.0,11.99,0
9.439034388780142,-0.9279502300792359,1.6088406496168375,121537.0,646.38,0
9.611993385712003,-0.8533305011270921,1.2135914228910205,51107.0,55.0,0
9.423698367005983,-1.0708300132439328,1.5954031668601574,157680.0,11.99,0
9.50787582278716,-0.8650721581275254,1.1692788232889217,121856.0,15.0,0
9.456867217507634,-0.7090032996146595,1.009943845335487,80358.0,33.31,0
9.559281873053193,-0.9271040084345958,1.0971385366815363,76297.0,16.65,0
9.507328244363444,-0.8912067961236964,1.41957688502579,57749.0,389.0,0
9.194476164518047,-1.286205467128771,2.0290340361764954,156245.0,186.0,0
8.913600857339423,-1.6801958413133127,2.748815204623032,35445.0,81.89,0
8.540282670924636,-1.7201216116527172,2.4241206004615936,42352.0,4.78,0
9.528796469673253,-0.82662276113985,1.1896199848919635,150877.0,167.48,0
9.494121652525513,-0.8894416441988636,1.0865308993692164,31548.0,59.99,0
9.17495180256181,-1.2494637850330412,1.9067847474806097,153866.0,0.99,0
9.625348089788163,-0.7463724322504884,0.8791049840260529,47905.0,33.74,0
9.649939738374485,-0.7562093960941729,0.958571671188873,29876.0,2.49,0
7.847075536144846,-2.5257083826205156,3.5747333100063,17771.0,1.86,0
9.485989101405377,-0.647256429665802,0.7061951904252333,54685.0,3.3,0
9.222271952981385,-1.278635674937036,1.9081025316091278,77021.0,9.1,0
9.528277488596537,-0.8946484009674774,1.2362954821443066,126713.0,96.72,0
9.667850716647154,-0.9212719097400401,1.5188261037282345,69068.0,178.09,0
8.816569663243431,-3.4283084843221734,0.11994743664523888,156452.0,12.99,0
9.361390442439776,-0.7311450184271122,0.8010345931456027,128409.0,1.29,0
9.564356257721983,-0.7411825551129922,0.7987624332993848,50535.0,51.53,0
9.647398305842247,-0.9338903139859911,1.3558695658043594,133401.0,135.85,0
9.388972822904957,-0.9650212921164236,1.1331386374966026,72975.0,5.09,0
8.87392021764541,-1.8545569892722742,-0.9184593770620089,146559.0,9.34,0
8.830997502846637,-3.5099695442343024,0.4552731344861789,71703.0,57.0,0
9.712564845368643,-0.9810311720966622,1.5123917262503717,36935.0,134.99,0
9.592111239624524,-0.7390971604673717,1.005027494054092,67255.0,1.29,0
9.547190641106589,-0.8750758885283135,1.3406189666005985,81863.0,369.0,0
9.496897972673777,-0.727295426359595,1.0939467760883161,113053.0,1.0,0
9.644415035993177,-0.7940409267603716,1.1128808180513623,2109.0,26.48,0
9.24912350681999,-1.6440204091832598,2.0566488052478356,85105.0,63.7,0
6.386232069086447,-3.9250827763513567,6.35222651934062,37718.0,8.55,0
9.315474859963892,-1.5154580457175872,2.325614938340835,82403.0,201.65,0
9.552047186914542,-0.6978693683272513,1.0552450188972777,152581.0,3.66,0
9.53652759506001,-0.7997149874249992,1.1677639978592187,57285.0,200.0,0
9.581907817218841,-0.7173591020902154,1.062231237236534,72344.0,2.5,0
9.41775579848314,-0.8286281727683449,1.1323203575990928,75452.0,1.29,0
8.80936323249772,-1.7833634792966497,1.7317583927916016,151850.0,3.78,0
9.550864912216548,-0.7258507168408708,0.9568498381734867,79888.0,51.94,0
9.662742237358081,-0.8777273643379135,1.3870717344229437,115161.0,125.43,0
9.391612548019909,-0.5825738048607851,0.5789957559349644,128461.0,0.0,0
9.036733779304807,-0.9064130678406204,0.926292436651917,148186.0,185.09,0
8.994472527278598,-1.1332684199958205,1.7328704125303833,71687.0,14.55,0
9.536466054807967,-0.7181403605877958,1.1067671209097925,149246.0,45.68,0
8.10499775282518,-1.9543085086077576,3.044557653430132,145274.0,0.76,0
8.351816217485394,-1.3091612564504733,1.9649531482122091,139641.0,12.42,0
9.599381370162224,-0.9048371648577556,1.2586530991568199,64049.0,43.5,0
9.315783821538348,-1.0135444411975958,0.5998750739426243,5883.0,14.95,0
9.039501826024166,-1.104481474940784,1.4218405412936668,66717.0,34.8,0
9.658711090801669,-0.951100647806773,1.4863329726779813,49246.0,185.48,0
7.096206684115119,-9.210574618095134,-2.6180307488946335,123407.0,10.59,0
9.629388150963194,-0.828233437154711,1.184066928595707,154942.0,60.0,0
9.872038186464845,-0.8147782850143651,1.0597070363478394,135851.0,65.98,0
8.472896588626597,-2.4580147664900824,3.5425049596039218,85339.0,7.61,0
9.536182347224122,-0.8199760671428922,1.3688308412684498,37989.0,306.0,0
9.516861873179984,-0.7130258696253882,1.0111103519845464,78625.0,17.67,0
9.459914869889968,-0.9124766472765804,1.1372785425626373,61080.0,46.77,0
9.04612732175614,-1.2340356415092981,1.949938241125507,166852.0,1.98,0
9.667269946542836,-0.8105310211398588,1.284773446455563,114810.0,73.39,0
5.854420772741042,-2.618668772088127,4.9235477616058025,69132.0,0.99,0
9.2436904348528,-0.7780281831408207,0.8277886112890162,5702.0,7.14,0
9.438592837418323,-0.8914619893078111,1.1962344801658422,39309.0,11.44,0
8.395918707414047,-1.5538598201201665,2.7170278120428635,166650.0,26.99,0
9.378134274225578,-0.6587624207550807,0.7429350269919652,38105.0,14.95,0
9.560391492438596,-0.747864182532713,1.0161627419990615,146610.0,0.99,0
9.465773775674116,-0.7510076985608125,1.0171491865606495,158059.0,77.39,0
7.975290055419408,-2.559068207402211,4.114052076128569,168223.0,1.31,0
8.948630454387501,-2.1526221284956395,1.6173636412587995,60067.0,3.84,0
9.54862429813381,-0.8340523607356332,1.3084662754981844,37794.0,339.15,0
9.843211455563694,-0.9122975869761938,1.1421597804484012,122881.0,31.23,0
9.303074825577115,-1.1280554842250499,1.0141483736617998,90603.0,12.21,0
9.524006381771342,-0.9995833975651824,1.195069883230623,41656.0,3.59,0
9.566137470645055,-0.8613484292101916,1.2587868672332017,143122.0,145.2,0
9.398962713530281,-1.038887017364261,1.3087067678706095,162555.0,278.38,0
8.674959199505274,-1.4597633850997678,1.6602790042155846,83848.0,33.03,0
9.44514587724555,-0.5624147354032976,0.78601423050853,131796.0,27.0,0
9.532519876278618,-0.7162735034959942,0.9920488013638268,130932.0,19.7,0
9.025301466642647,-3.2543098522262914,-0.1707471089260375,159429.0,8.08,0
9.542476239371405,-0.7908719916228386,1.166985098205731,68149.0,134.0,0
7.34529529454915,-2.721663756451493,3.9553890723022898,136489.0,2.0,0
9.612426878695025,-0.715684804622375,0.5633664365282437,58504.0,15.66,0
9.4477059957664,-0.5998594150924396,0.6075599548715749,165753.0,1.0,0
8.509813801785482,-0.6795880124334568,0.767459953492837,148463.0,0.76,0
9.6735619861676,-0.8167130833051639,1.1052434809908083,70631.0,0.0,0
9.546258005134522,-0.7631378826237892,1.0007389215026194,146061.0,49.95,0
9.6033669672224,-0.784706039997688,1.1452757687315187,118996.0,49.9,0
9.11215972739456,-1.1452362037644968,1.8452974446726753,69543.0,100.0,0
8.243636257150671,-2.064923483055273,3.207507489535851,30431.0,0.76,0
9.109840641020138,-1.4616969659506118,1.9155167600462981,156015.0,157.14,0
8.802086218648165,-1.8010677566085125,2.65103611104099,123100.0,49.83,0
9.989888138226421,-1.1346649524154215,1.5179420805313737,160019.0,9.33,0
9.517387134984926,-0.6744341836183768,1.022774039376913,136090.0,0.77,0
9.411605932441022,-0.7546284196128976,1.0060785171190092,63169.0,226.0,0
9.672926589618118,-1.293197965097799,1.6153218406291068,102307.0,158.66,0
8.708770661551481,-0.909340511285116,1.2001648215406642,66768.0,1.0,0
9.728578552327749,-0.6720244392870556,0.33707309844741773,53407.0,4.99,0
9.461506316695047,-0.7386273689405964,0.5482151655926215,18486.0,2.78,0
9.607093358346074,-0.822795793967702,1.1646158781341969,32699.0,69.99,0
9.685803913109076,-0.8075681467685095,0.9782327864527399,163629.0,1.0,0
9.581592298127136,-0.7141191243372569,1.06101344488879,159408.0,0.99,0
9.51070792637558,-0.8500506089044502,1.2016739121164108,75924.0,111.0,0
9.466354923173057,-0.95754048778014,1.070971566908314,153443.0,0.99,0
9.691954176162895,-0.7689441306800366,1.0807912059072964,27980.0,5.14,0
9.407246070341136,-0.7861857730916704,1.0560206531982266,83850.0,8.99,0
9.61337121812082,-0.8246551218403999,1.1432072606445796,75381.0,20.0,0
9.617363486825992,-0.7932751442391731,1.2424810996439897,172148.0,49.99,0
9.549998148837359,-0.7802287586619668,1.1029405092342315,73765.0,111.12,0
9.325203799055519,-1.3890070432621395,2.1374965104276535,84459.0,1.0,0
9.491263296540476,-0.8982644483511779,1.3105783397338966,168178.0,3.56,0
9.56247881588487,-0.7479009475905893,1.033120462480368,79284.0,1.0,0
9.462855687758996,-0.6776685751787551,0.9063668365477717,165687.0,24.0,0
8.999023107118235,-1.2321957191979769,1.911380837918931,48482.0,22.72,0
9.276554010685224,-0.5162911585875073,0.20101295336660074,167528.0,29.9,0
9.63955160099633,-1.1293059224861166,1.7177081185632086,137332.0,242.12,0
8.83897713248474,-1.8306633065977806,3.2295347588152286,64804.0,53.65,0
9.473655824272567,-0.9758738990569484,1.3405261493180516,56092.0,1.79,0
9.50727017622523,-0.49750269897628185,0.41798639288011974,126758.0,19.95,0
8.966611450459789,-1.1661226784320173,1.5095499629798659,8018.0,96.61,0
9.133682390184427,-2.414505254271865,0.7612654066974537,37248.0,14.18,0
9.455993288199263,-0.7565428479684061,0.5706184187516139,82031.0,15.13,0
9.183703544260162,-1.2025606436801781,1.8413915120096538,158938.0,1.0,0
9.62318165970792,-0.7963266311787829,1.0970336478406293,66567.0,2.0,0
8.856134634937991,-0.18600112061638419,0.09848410666780438,163266.0,0.76,0
8.764854551862827,-1.2485144386289646,1.9160206352540872,51746.0,2.99,0
9.591746047378447,-0.7133521639353989,1.0174847860984784,42326.0,26.0,0
9.16097441931094,-1.2821687464905311,1.9193551773897015,166351.0,36.76,0
9.514282319168665,-0.8617400991649968,0.8151516053229653,55869.0,232.48,0
9.311017913912055,-1.8489550579795457,1.1889586471547582,61982.0,38.34,0
9.036649627975173,-1.4571630170175243,2.3415882536918593,53252.0,102.71,0
9.544121551019886,-0.8053633132516327,1.032108219119436,34251.0,44.95,0
9.648156644414255,-0.791971869198445,1.1940721828758285,151286.0,15.0,0
7.200013785292095,-3.009704454543332,5.090526167199481,66324.0,139.96,0
9.723366894739325,-0.8102740691014482,1.179460903234906,135403.0,70.08,0
9.316236076080603,-0.5400957109832457,0.7583068546942419,145081.0,17.99,0
9.507302642346717,-0.6624171372111336,0.9390844623288532,157578.0,1.0,0
8.61217300725917,-1.8107828799630374,2.539381427150646,143347.0,196.8,0
9.327054911873574,-0.7548764173698437,0.8058813022680651,102533.0,4.5,0
8.430983437953408,-6.556316379100295,-0.8979729116886952,161661.0,9.2,0
9.025511360622934,-1.3972451013636633,2.126385900399979,7718.0,241.17,0
9.464817388873335,-0.6916329307774247,1.0576234146320658,135304.0,82.39,0
9.527455396237626,-1.2696839937538824,1.9502487295610487,87627.0,5.0,0
9.056919222775333,-1.1354458479632867,1.7874686368479522,61703.0,21.99,0
9.565854097687003,-0.770921714637979,1.0210712760422276,77699.0,90.0,0
9.121968023366964,-1.3706029963447783,1.2538361485642788,139076.0,1.0,0
9.622430561473319,-0.7860061418534834,1.2016360852263834,49916.0,40.0,0
9.52165983781928,-0.815917177619077,1.125846880444008,60237.0,45.88,0
9.133086814297561,-1.244728428709716,1.6522702299699619,54332.0,25.9,0
9.411587983317649,-0.6933850894976892,0.7627202138257871,24080.0,5.95,0
9.261573884064672,-1.3604528930588649,2.0950064720058323,133873.0,27.7,0
9.690274370511165,-0.9088958456295086,1.2977863870060158,82361.0,50.3,0
9.484066711194627,-0.7573450629596629,0.5651411223892505,97402.0,19.31,0
8.79025614182647,-1.0924138045126883,1.580098787341531,139405.0,151.81,0
9.646016028836675,-0.7641094710012271,1.079444381975716,87028.0,2.49,0
9.681045550534833,-0.9315285795671209,0.9983549432491103,152442.0,82.95,0
9.43676249246429,-0.675739008321462,0.8690014681885322,81209.0,0.89,0
9.586469318472112,-0.765766760914767,1.0760524364630593,121473.0,59.9,0
9.512719532116206,-0.8646610935755601,1.5011730759418076,139457.0,296.45,0
9.61253146171059,-0.90008830138752,1.229179867914179,87947.0,0.99,0
9.449653880174605,-0.6368262667548782,0.9156804566775179,65505.0,9.99,0
9.480336057671074,-0.8073086634046464,0.6427853086284675,30881.0,91.28,0
9.595718940098793,-0.8303252540846355,1.2925159694971433,119943.0,266.26,0
9.502410016372162,-0.7920610746774196,1.2976220840779635,28178.0,249.0,0
8.148919244943432,-1.8486669598894276,3.6328766869447273,2029.0,120.0,0
9.699997687702519,-0.8729350613807249,0.8712528727080227,88833.0,18.99,0
9.581503223294023,-0.819231031117586,1.134463966114487,53128.0,46.49,0
9.617963749477795,-0.7351003571169913,1.0820935532103726,154577.0,39.99,0
9.481123932301557,-1.2246169318674374,0.5981462046461302,122578.0,16.48,0
9.597445878053373,-0.8335657855202089,1.3890745680620695,44151.0,264.3,0
9.614626541566283,-0.7524765814029475,1.0459285408360457,147619.0,49.99,0
9.506252138846266,-0.6914568266037917,0.9830090779475835,146596.0,0.76,0
8.807014052662092,-1.7507277993501433,2.67768474002317,137101.0,89.99,0
9.575182825355178,-0.8889074377867378,1.2240959144975452,114517.0,2.69,0
9.459890941075194,-0.8701247822935356,1.2794875150273752,35801.0,209.0,0
9.609689715535106,-0.847921925018364,1.2091677876872753,35854.0,115.76,0
9.619887268422724,-0.812513634671503,1.2384636267876639,157148.0,203.9,0
9.808223258287123,-0.8393357475563481,0.9991811551812092,80874.0,24.99,0
9.524896528767776,-0.9408031879181663,1.3128420718847646,138070.0,117.0,0
9.43518869662342,-0.5648529780055118,0.7298548703282288,167632.0,0.99,0
8.990792992803337,-1.3990779344264985,1.7302215053791998,159494.0,8.95,0
9.284101721836244,-0.744783294801826,0.7219497680191989,22435.0,89.99,0
9.354813605620883,-0.6762004307849006,0.9588912433592776,145329.0,1.29,0
9.553069547661694,-0.7083519602848423,1.0866505971869307,142554.0,35.03,0
9.557134543939336,-0.7531739611167075,1.1611135568573832,137819.0,240.0,0
9.159128838368307,-0.4946547752447359,0.5202798487229569,65115.0,60.0,0
9.531898879196966,-0.796583978284363,1.1303602537404829,164239.0,79.99,0
9.593935964807871,-0.8364417208133466,1.3608072334634214,148920.0,73.26,0
8.664226285621089,-6.330485536303124,-3.143526956241728,73885.0,33.49,0
9.52414963874955,-0.7529092560730146,1.1200927438924104,131915.0,12.96,0
8.494708096236238,0.1211389900367088,-0.6165107065268081,164702.0,75.79,0
9.649231691571943,-0.8262803293784668,0.8931632067175638,166687.0,21.74,0
9.542396091060395,-0.9143629132848655,1.1130328600144423,40974.0,1.5,0
8.962673302535448,-1.2013866449271742,1.785091213804217,61347.0,252.0,0
9.506765569984701,-0.6820070239244975,0.9243391562509502,49816.0,0.72,0
9.565225322056516,-0.778883756892206,1.1798970017294441,76201.0,149.99,0
8.182322523998298,-2.1328733326317444,3.3930732995890276,79499.0,5.45,0
9.272976419720868,-1.337265537643989,2.190468954548853,126491.0,10.0,0
9.393326985980096,-1.3905626975247802,2.1837583238519405,171654.0,79.65,0
9.6670180471022,-0.7337623056124309,1.1130258345012396,154541.0,11.63,0
9.526388966663074,-0.7287455417642681,0.9785478647644977,1250.0,71.87,0
9.595152814880654,-0.8793631953171753,1.322033813018453,162294.0,260.0,0
9.364737397340292,-0.7210653763477193,0.8894817328072155,119533.0,33.85,0
